Frame	Time	R_Eye-Ear-Vertical	R_Wrist-Elbow-Shoulder	R_Hip-Knee-Ankle
676	22.533	32.51	90.16	41.98
677	22.567	0.0	0.0	0.0
678	22.6	0.0	0.0	0.0
679	22.633	26.12	109.05	70.29
680	22.667	38.18	101.45	67.88
681	22.7	0.0	0.0	0.0
682	22.733	0.0	0.0	0.0
683	22.767	0.0	0.0	0.0
684	22.8	0.0	0.0	0.0
685	22.833	29.51	96.29	57.56
686	22.867	88.96	116.71	146.82
687	22.9	167.36	100.27	155.87
688	22.933	134.07	113.9	163.23
689	22.967	0.0	0.0	0.0
690	23.0	93.96	80.79	105.15
691	23.033	106.25	99.46	155.0
692	23.067	121.05	110.53	66.46
693	23.1	113.65	158.65	53.87
694	23.133	118.84	121.95	51.46
695	23.167	110.71	121.94	48.44
696	23.2	112.95	112.1	33.93
697	23.233	108.43	118.65	43.28
698	23.267	110.31	117.14	42.84
699	23.3	110.81	92.68	38.81
700	23.333	116.45	81.6	35.03
701	23.367	117.7	81.24	32.77
702	23.4	114.63	82.29	65.32
703	23.433	112.23	80.0	27.45
704	23.467	108.04	81.52	133.59
705	23.5	111.52	88.35	31.44
706	23.533	108.33	89.37	32.96
707	23.567	110.14	83.69	32.72
708	23.6	112.13	79.43	33.56
709	23.633	110.15	84.35	21.26
710	23.667	116.66	76.01	22.51
711	23.7	112.74	74.89	21.3
712	23.733	0.0	0.0	0.0
713	23.767	0.0	0.0	0.0
714	23.8	123.06	93.43	29.8
715	23.833	117.94	97.55	48.64
716	23.867	114.57	101.82	72.18
717	23.9	112.91	95.52	44.37
718	23.933	109.88	98.29	47.63
719	23.967	111.91	99.96	32.17
720	24.0	112.97	100.46	29.99
721	24.033	134.94	86.14	25.45
722	24.067	128.79	87.7	37.3
723	24.1	141.21	83.74	29.18
724	24.133	0.0	0.0	0.0
725	24.167	0.0	0.0	0.0
726	24.2	0.0	0.0	0.0
727	24.233	144.3	86.95	76.79
728	24.267	139.57	101.55	131.71
729	24.3	134.02	106.87	139.94
730	24.333	165.6	77.46	166.21
731	24.367	137.64	87.16	168.78
732	24.4	133.98	90.45	179.46
733	24.433	124.74	79.01	144.92
734	24.467	119.29	82.88	147.79
735	24.5	116.41	82.29	150.31
736	24.533	112.36	90.81	159.31
737	24.567	112.5	109.64	173.32
738	24.6	118.21	109.69	163.6
739	24.633	112.57	140.46	116.22
740	24.667	94.04	123.69	129.79
741	24.7	77.72	143.75	107.01
742	24.733	71.45	144.64	87.47
743	24.767	81.23	143.3	76.1
744	24.8	78.02	145.15	67.73
745	24.833	92.97	140.16	53.55
746	24.867	101.08	124.36	32.01
747	24.9	80.89	148.12	30.98
748	24.933	0.0	0.0	0.0
749	24.967	71.57	148.04	27.19
750	25.0	76.7	140.82	35.71
751	25.033	74.89	138.02	35.06
752	25.067	89.39	109.67	23.61
753	25.1	82.69	112.32	22.55
754	25.133	79.06	122.36	25.96
755	25.167	73.68	115.51	20.3
756	25.2	68.25	106.35	22.7
